"Code","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
70309,0.54690617213207,0.154715903254052,0.275391371785364,0.455977094825331,0.111143526550522,0.421360269771844,0.540668096519258,0.169568626932476,0.289763276548269
70334,0.453370943258567,0.100132141765907,0.379611852175317,0.486258193642618,0.0112120963812436,0.505145877137619,0.474099258496167,0.049105299919745,0.476795441584086
70363,0.416531942137646,0.117221185208821,0.417041665246461,0.420529069056292,0.0145595387617635,0.567562061337716,0.420725889861968,0.0505824187458395,0.528691691392201
70366,0.438588627108055,0.0930859357000636,0.418980923247891,0.337207800507037,0.0322012632475609,0.631291577528244,0.448137051423148,0.0588662681285025,0.492996680448347
70401,0.515732197364958,0.0851708311950841,0.325514849153619,0.509314840250475,0.0123013448955903,0.483919605969023,0.536809020386924,0.0402464805275974,0.42294449908548
70403,NA,NA,NA,0.479764455535415,0.00896007922152291,0.509780140501074,NA,NA,NA
70410,0.564682672514309,0.0919781819540552,0.305522173526258,0.543551749756527,0.00821283717033512,0.447616090136577,0.562421329437242,0.0346727671808425,0.402905903381915
70452,0.438758341754717,0.0992563195660383,0.425731226604394,0.460880855099147,0.00761255701976386,0.532771489892648,0.43645545114174,0.0244370577883126,0.539107491069948
70497,0.458395101617266,0.0675578897212186,0.452362108522693,0.423325511156931,0.0045776848371287,0.573907611339121,0.452683008677899,0.0209270011847842,0.526389990137327
70499,0.474741418249083,0.104051645238299,0.363325590847892,0.486160316210962,0.00692170217102058,0.508310854060347,0.483569093801139,0.0273463113221467,0.489084594876701
70509,0.457273847873076,0.105112211421617,0.423009388535548,0.4713177572911,0.0077192588420581,0.520869780255829,0.439287820837558,0.0351993928707799,0.525512786291678
70530,0.400842619126417,0.129369061657337,0.424811992629118,0.403624320191162,0.0112589502186252,0.586714055151169,0.402824170386517,0.0379453791812846,0.559230450432199
70540,0.427103449839572,0.117393884728859,0.416874245095025,0.437836005338859,0.00946549382354737,0.555486077479408,0.428380524845253,0.0328992645205871,0.538720210634163
70542,0.233790311497082,0.149687725802248,0.557573831462037,0.18593170154698,0.00712821988217448,0.810066836010948,0.229264504060345,0.023349185944932,0.747386309994472
71035,0.497067608378643,0.113726988385967,0.32318881288679,0.50356221690763,0.0149635333618213,0.479170418785957,0.497806753061511,0.0599625361542464,0.442230710784158
71044,0.571323336919905,0.101462558673825,0.280875964079065,0.575639262093062,0.0267304010405618,0.393713143808605,0.57292441458842,0.0759383190249382,0.351137266386804
71067,0.536053475512333,0.111920454265438,0.297292178604245,0.527587299585396,0.0266048605902889,0.444220177431983,0.534712327951016,0.0748433680388405,0.390444304010143
71085,0.597820529900115,0.110267209655914,0.242279532028911,0.574245490012245,0.0306406383361558,0.389593361696934,0.590925930686017,0.0929512380821206,0.31612283123186
71104,0.50881862652348,0.121649707605557,0.321656962217396,0.503142653098072,0.0201614107256407,0.474906555414562,0.501348933926178,0.0582190391091879,0.440432026964635
71139,0.328669346491328,0.133163151778671,0.48582399906143,0.332032367255271,0.0123409408430259,0.65528166735065,0.320963839661547,0.0412528298569819,0.637783330481467
71168,0.623424535199766,0.0762539742027359,0.263077678602789,0.642076520087025,0.0255794285353084,0.335670826502629,0.632502223974833,0.0837236037544142,0.283774172270814
71175,0.344421596053936,0.13914454486454,0.448600502635776,0.350660368233894,0.00806322568690933,0.641731597960719,0.342020855128286,0.0311042038847781,0.626874940986936
71186,0.416815788647544,0.0962416259629936,0.39033700511777,0.47292737547553,0.0230444352639666,0.501488408739972,0.456536443386622,0.0601109723235602,0.483352584289825
71188,0.431497775376631,0.131255513219645,0.40074691595564,0.422486052473783,0.0116121585432054,0.56582167693937,0.42974791051647,0.0367483790926821,0.533503710390846
71192,0.53674322715397,0.143854410211021,0.281021379963992,0.54820048701707,0.0284094151300237,0.420921350730655,0.531506410688946,0.0901955837577587,0.378298005553338
71193,0.741384965235527,0.110598576431127,0.0940382149796265,0.723347558988249,0.0867628981855589,0.163420523562567,0.76011702923652,0.175367184245663,0.064515786517826
71199,0.528461136478546,0.180006650623956,0.230263636533489,0.583037026157002,0.0868548277242233,0.311784854460834,0.532417082131361,0.212128855537251,0.255454062331382
71222,0.467285010305735,0.229749151266064,0.22780471870939,0.497799025798498,0.105328031106387,0.394184560052315,0.487067098299594,0.265499025104413,0.247433876595989
71241,0.468301085528336,0.135606166990412,0.351688266707164,0.501132331972869,0.0489330092612388,0.446919606426496,0.467000935816927,0.109824738809717,0.423174325373359
71258,0.601809542460547,0.105588068479213,0.235879802713627,0.58510011683653,0.0432866899918935,0.366236887209369,0.611183566238546,0.105439160947702,0.283377272813761
3214,0.189538869687914,0.206984997769413,0.504866344624418,0.189912278493552,0.0402656428117166,0.769274459936696,0.191441693258949,0.133759430728446,0.674798876012602
3510,0.192620019256022,0.212640349452199,0.497471303440531,0.197718752256039,0.0274547518518196,0.775665928584473,0.199083033940295,0.0965681180585192,0.704348848001184
1623,0.474677508283886,0.127329360363371,0.34781633366942,0.465608913187289,0.0167465538993793,0.519018549205676,0.466691978285116,0.0671214769780085,0.466186544736887
71162,0.692975924452321,0.0659782883174889,0.195132901621787,0.688736094998262,0.0286620810317409,0.28206702875612,0.714401114474739,0.0857722962987237,0.199826589226536
