"govnr","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
211623,0.0380663777741228,0.33734836900071,0.51025140992426,0.0342826935728214,0.116033991944036,0.83381100350876,0.0325351899359737,0.314685635798293,0.652779174265731
211631,0.0420946302262208,0.263926424537204,0.59221561492404,0.03330322982666,0.0805772984589539,0.867488742584957,0.0405012577786742,0.171322292403918,0.788176449817413
211011,0.0285767888506272,0.283574561597927,0.579820658205812,0.0259521081524315,0.0718073398233661,0.89295699290148,0.0252221010089572,0.192994728134221,0.78178317085682
210211,0.0291609883714013,0.321614659725304,0.534553099013128,0.0266250750152491,0.107776432975425,0.84048871807078,0.0261218433252246,0.266394992352113,0.70748316432266
211722,0.234868175152424,0.252913358052015,0.406004727386108,0.197641758960923,0.116702919732437,0.640637128659271,0.223823926135606,0.337497451340903,0.438678622523273
211029,0.119359101375543,0.357609752775995,0.404878766767294,0.111056430191628,0.146781446456749,0.700290915022023,0.109264064071998,0.393627893047214,0.497108042880787
211037,0.0291549762407415,0.260380803128778,0.605569070200995,0.0267636155001864,0.0492823324417872,0.915052773162161,0.026215215893854,0.129835771910695,0.843949012195449
210401,0.0557071977945215,0.308877582126878,0.531328335396744,0.0399406672748866,0.108829552316424,0.823385848953829,0.0471717694631322,0.280082720260478,0.6727455102763
210419,0.0456366347736633,0.335585784866972,0.494626044825482,0.0426628400946507,0.144892265949108,0.771591242639804,0.0461909399391726,0.357598940687127,0.596210119373705
210229,0.0558973476518213,0.30132367163146,0.523490567049749,0.0419625844468564,0.111009597162223,0.813948091029287,0.0599800058443254,0.302623009813866,0.637396984341392
215012,0.0407863074017061,0.259076795731648,0.608825617231211,0.0368189093276976,0.0851647256353948,0.8643947067057,0.0358263309440618,0.187146655992157,0.77702701306378
210237,0.0339178326680812,0.293706431512028,0.560263432513719,0.0250620527065756,0.101649572674673,0.847024325900975,0.0333061847878338,0.24308749015363,0.723606325059178
210245,0.05076709535711,0.365892816209616,0.4715228255828,0.043883764083788,0.162983039791259,0.756052489788972,0.0429669499654379,0.344744875842044,0.612288174192516
210252,0.035467238612422,0.308412333506254,0.552334186368898,0.0307208082902332,0.108829610686673,0.836310992685277,0.0301036175591744,0.245400613050415,0.724495769390409
210260,0.0369294998198871,0.296546522773638,0.570781599062888,0.0339388592463111,0.1061482621606,0.838107697471809,0.0329736607251793,0.230715555153199,0.736310784121784
215038,0.0422901815424427,0.290753915382707,0.555558744955836,0.0417062368523036,0.127993383093945,0.80421381050368,0.0396921057092477,0.241067951588957,0.719239942701774
210476,0.054521779725294,0.18612348295897,0.67119107813748,0.0437793751553256,0.0244450671016608,0.929510483494514,0.0549591698414535,0.0653659978224208,0.879674832336121
210484,0.0461256587762268,0.20794474576007,0.64842760024395,0.045763420253301,0.0315215673043018,0.919771336246231,0.0452311004748482,0.0887303707697822,0.86603852875561
210286,0.0294316155170202,0.230234505887005,0.640320167016689,0.0278463387612342,0.0304756039811438,0.935608996409526,0.0276992026286041,0.0880608995219291,0.884239897849465
210294,0.031784877193599,0.233006211592927,0.636936432769998,0.0293243241235229,0.0329149543557443,0.932179771460504,0.0295373428002331,0.0894793571209008,0.880983300078864
