"","gauge_ID","country","calculated_drain_area","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI","geometry","mdl"
"3224",5708135,"AU",837.6,-6.82826889535773,-5.71511188723774,0.0709548430937469,0.0298249498958469,-7.42614466817317,-0.132179587804445,0.0614973262032086,-0.604612299465241,-0.466243315508021,-0.0200019767411154,-0.0200019767411154,-5.59718246129855,0.272327547655798,0.272327547655798,-2.01331537119103,0.199159663865546,0.376190476190476,0.558135981665393,0.440488922841864,0.633919022154316,0.313368983957219,0.432543926661574,0.313674560733384,0.236669213139801,0.238502673796791,0.151718869365928,0.361955691367456,0.571858288770054,0.40975935828877,0.393716577540107,0.45120320855615,0.513368983957219,0.441844919786096,0.204545454545455,0.250668449197861,0.335227272727273,0.477272727272727,0.407419786096257,-0.14552304516194,0.241344736853039,0.232793223918968,0.33512354319669,0.489888016045462,0.320754759903905,0.579999642048284,0.597943368020114,0.156751336898396,0.204879679144385,-0.119077708141404,-0.223473932855864,-0.0823932483866064,0.200534759358289,1.48870754400996,NA,c(131.339599609375, -13.7980003356934),"nearing-glofas"
"3225",5708141,"AU",37339.3,-0.0790157030139531,-0.40210707765294,0.23607515593328,0.304384930749806,-0.412463164923216,-0.100986462760256,0.212232620320856,-0.218248663101604,-0.233622994652406,0.00895936123452206,0.00895936123452206,0.27030008504061,0.328225675075298,0.328225675075298,-0.134906639364662,0.18655462184874,0.261064425770308,0.475935828877005,0.529106187929717,0.402902979373568,0.185026737967914,0.0572956455309396,0.0255156608097785,0.0594346829640947,0.221695951107716,0.282505729564553,0.32620320855615,0.296122994652406,0.271481125169844,0.240722179953557,0.2561016525617,0.26823765448378,0.137032085561497,0.0735294117647059,0.089572192513369,0.131016042780749,0.217245989304813,0.222593582887701,0.242054252915151,-0.099281298394944,0.0520914732620121,0.147474346491633,0.268221334406392,0.267027583535559,0.431310796944765,0.512456118180963,-0.101938502673797,-0.11831550802139,0.163559003097036,0.154546716027726,0.0086905657527455,-0.109625668449198,1.4433457535912,NA,c(131.573699951172, -14.3633003234863),"nearing-glofas"
"3226",5708142,"AU",8349.8,0.0747131388536184,0.0473317350938363,0.188522341521833,0.236979731411091,-0.140249335861754,0.327469269675106,0.157754010695187,0.293783422459893,0.0902406417112299,0.389618766970551,0.389618766970551,0.289644595398058,0.825624621928491,0.825624621928491,-1.06076360097622,0.0798319327731093,0.61624649859944,0.411764705882353,0.316119174942704,0.499770817417876,0.506799083269671,0.398930481283422,0.290450725744843,0.32681436210848,0.408403361344538,0.417265087853323,0.636974789915966,0.609291443850267,0.239344813638989,0.257541573557323,0.247660427807487,0.27105614973262,0.328208556149733,0.327540106951872,0.380013368983957,0.4375,0.53475935828877,0.586229946524064,0.431382473829253,-0.0461692899709603,0.178301371082155,0.170057443454185,0.539975719359315,0.257905361418288,0.441321809566966,0.511359176984962,0.342245989304813,0.517379679144385,-0.292973514334365,-0.142223915191816,0.077218787640512,0.490641711229947,1.48742782351032,NA,c(132.256698608398, -14.4632997512817),"nearing-glofas"
"3227",5708143,"AU",1760.2,0.0746394634112512,0.056316678351348,0.11811586139216,0.122335158046149,-0.0492994443119725,0.542740046838407,0.246323529411765,0.554144385026738,0.122660427807487,0.323132774729042,0.323132774729042,0.342612333182628,0.984820196699592,0.984820196699592,0.219459448066796,0.568067226890756,0.747899159663866,0.516271963330787,0.520550038197097,0.565723692183075,0.56239878254066,0.223241163844585,-0.0141552859261401,-0.477482682705634,0.126602505801292,-0.0405509273542102,0.667838044308633,0.619986631016043,NA,NA,NA,NA,0.33585867411968,0.19451871657754,0.210227272727273,0.25033422459893,0.492647058823529,0.61096256684492,0.213657941157649,0.121625010873809,0.0447368528328268,0,0.444039010114941,0,0,0.513752658112772,0.173128342245989,0.0471256684491979,0.363096915717299,0.384445240071457,0.317874155033114,0.0190508021390374,1.58245917209862,NA,c(131.976196289062, -14.0712003707886),"nearing-glofas"
"3228",5708145,"AU",48281.1,0.0769724239628945,-0.305042925058191,0.30119586811154,0.395230938981089,-0.320867370292589,0.412649096401937,0.188854489164087,0.673890608875129,0.512899896800826,0.458003041124834,0.458003041124834,0.183518872674781,1.86182068989799,0.138179310102007,-7.98719045466178,0.512173913043478,0.582905982905983,0.569230769230769,0.642307692307692,0.513846153846154,0.52,0.203907203907204,0.206349206349206,0.36695652173913,0.435384615384615,0.19042735042735,0.841538461538462,0.611971104231166,0.108359133126935,0.409700722394221,0.448916408668731,0.492260061919505,0.630546955624355,0.465428276573787,0.465428276573787,0.457172342621259,0.587203302373581,0.665634674922601,0.271887399827564,0.139780341313718,0.211334297398509,-0.282847330427916,0.418821320121097,0.222433018251025,0.427818029034065,0.7533613128598,0.444788441692466,0.673890608875129,-0.0234010151393344,0.00312013535191125,0.302685950413223,0.669762641898865,1.40472548066092,NA,c(130.735855102539, -13.830849647522),"nearing-glofas"
"3229",5708148,"AU",46300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(130.800994873047, -13.9041004180908),"nearing-glofas"
"3230",5708160,"AU",4606.2,-9.0596590577498,-10.482519012884,-0.0551302229516022,-0.300617922439796,-8.53404502963539,NA,NA,NA,NA,-0.0141630339671066,-0.0141630339671066,-10.4116935055569,0.22995613306337,0.22995613306337,-1.36995460247318,0.663086696527705,0.805985552115583,0.634674922600619,0.797528000507009,0.258198889747161,NA,0.172132593164774,0,-0.0738548945875997,NA,0.387298334620742,0.704792186494566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56204440679235,NA,c(131.233993530273, -12.9099998474121),"nearing-glofas"
"3231",5708170,"AU",1199.5,-6.0856522485945,-2.02477271056932,0.186260061947206,0.229010642555364,-7.70751442475568,0.718763704448557,0.582011160958529,0.620527410001094,0.359886201991465,0.627408596287123,0.627408596287123,-1.99140691676715,0.751182285996714,0.751182285996714,-0.185197815635031,0.692682926829268,0.784615384615384,0.819838056680162,0.843724696356275,0.556275303643725,0.180161943319838,0.230769230769231,-0.0315789473684211,0.407894736842105,0.543724696356275,0.547773279352227,0.739271255060729,0.756209650946493,0.30128591377226,0.292170487935265,0.29182623919466,0.244775139511982,0.135572819783346,0.448517343254185,0.531677426414268,0.561221140168509,0.652259546996389,0.706970128022759,0.0491271174479431,0.501724427853383,0.0972195266581583,0.0734846547913341,0.347452526104486,0.162497949757645,0.323423135220426,0.532384348818234,0.622496990918043,0.645694277273225,0.265171540539098,0.241697783342507,0.162571819668833,0.678520625889047,1.54981558566045,NA,c(130.762100219727, -12.9695997238159),"nearing-glofas"
"3232",5708172,"AU",718.9,-0.00413657730926031,0.122638558609119,0.104061467200168,0.0898611817799455,-0.12076503080106,0.827928204853275,0.567348725243462,0.418535944851734,0.226173541963016,0.480517681294461,0.480517681294461,0.419530975365136,0.596320757492721,0.596320757492721,-0.0118543206457113,0.576923076923077,0.713883677298311,0.688056680161943,0.798380566801619,0.702226720647773,0.697368421052632,0.640485829959514,0.567206477732794,0.358502024291498,0.218938205655155,0.220445344129555,0.675708502024291,0.690556953714848,0.474639424361721,0.455679463853623,0.466691543908493,0.679982505071854,0.736076157128789,0.404967720757194,0.494911915964547,0.539774592406171,0.594266331108436,0.699748331327279,0.0670865343683882,0.520593740455546,0.257664924757013,-0.0172160140991335,0.586780480642002,0.459450585531356,0.683129908279467,0.787770970344099,0.341503446766605,0.440639019586388,0.0978285981490752,0.159350294408708,0.124049247791735,0.43910712331765,1.53357517444989,NA,c(131.108306884766, -13.241250038147),"nearing-glofas"
"3233",5708185,"AU",5883.4,-6.30432452337346,-2.269933285497,0.158417053012883,0.195998422659104,-7.67926869184207,0.804006968641115,0.561739130434783,0.248695652173913,0.745217391304348,0.661352729723553,0.661352729723553,-2.24079688450014,0.726107190036491,0.726107190036491,0.651037578816617,0.517312171260216,0.634260289210234,0.627016129032258,0.753629032258065,0.615725806451613,0.686290322580645,0.678931453494299,0.562458374915048,0.439700734685257,0.425481471698382,0.737648836796974,0.649061219590764,0.830434782608696,0.270944452616491,0.189952517805081,0.195951018367347,0.32698851295314,0.451947873912407,0.702608695652174,0.691304347826087,0.640869565217391,0.849565217391304,0.856521739130435,-0.0400174026547281,0.610663779423009,0.220242609870251,-0.0598617294415699,0.624048720992853,0.194420688491317,0.340454165272912,0.801219721434002,0.919130434782609,0.883478260869565,0.26796651447947,0.267600316715377,0.00434877157486309,0.884347826086956,1.58298044977144,NA,c(131.647003173828, -12.9061002731323),"nearing-glofas"
"3234",5708190,"AU",1423.9,-163.1727864187,-13.8015277645502,0.163753169015803,0.203780328551159,-195.320966891416,0.629501726689689,0.677832512315271,-0.0960591133004926,0.570443349753694,0.521432110443479,0.521432110443479,-13.7922543060438,0.786904985595773,0.786904985595773,0.264183135875224,0.643951612903226,0.799596774193548,0.559677419354839,0.716935483870968,0.674193548387097,0.621802002224694,0.525695216907675,0.503003337041157,0.598220244716351,0.395328142380423,0.644493882091212,0.781979977753059,0.747783251231527,0.184596461410295,0.187707847217612,0.177361745402468,0.341871921182266,0.492610837438424,0.643349753694581,0.638423645320197,0.634482758620689,0.640886699507389,0.747290640394089,0.169489704075792,0.617850117397672,0.148336594670203,-0.240552212536647,0.448823750171244,0.384714354059365,0.456709130285266,0.695598702009504,-0.344334975369458,-0.27487684729064,0.13208326524306,0.0425743546670871,-0.127617643685718,-0.259113300492611,1.49626288328648,NA,c(132.519546508789, -13.5245504379272),"nearing-glofas"
"3235",5708220,"AU",2446.4,0.141355913165571,0.324408844009219,0.168654292004436,0.223937256069463,-0.0328363742981055,NA,NA,NA,NA,0.478568032978105,0.478568032978105,0.781715167635776,0.630021830670566,0.630021830670566,0.0388821225238891,0.558823529411765,0.724675324675325,0.748051948051948,0.760902255639098,0.737662337662338,0.49901185770751,0.611304347826087,0.610671936758893,0.756923076923077,0.58,0.525974025974026,0.651186790505676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6148514797869,NA,c(133.335006713867, -12.7152004241943),"nearing-glofas"
"3236",5709100,"AU",43499,0.0669358353076587,0.01335009275795,0.193038382136575,0.253664642454201,-0.156268333012908,0.38206416319801,0.253571428571429,0.585714285714286,-0.0535714285714286,0.591848902477168,0.591848902477168,0.200244710481736,0.590998535529259,0.590998535529259,-0.246589667527013,0.561709401709402,0.564229249011858,0.621541501976285,0.584347826086956,0.46051282051282,0.69432703003337,0.761083743842364,0.795967741935484,0.648768472906404,0.607448107448107,0.543931623931624,0.702686202686203,0.585714285714286,0.896428571428571,0.896428571428571,0.9,0.867857142857143,0.696703296703297,0.225,0.264285714285714,0.257142857142857,0.396428571428571,0.573626373626374,0.133753106398651,0.226568820991514,0.132614902110761,0.0782428209517318,0.567857142857143,0.220628601283358,0.584755479824184,0.78424382367881,0.625,0.657142857142857,-0.214928405181828,0.0380787360100296,-0.0464285714285714,0.678571428571428,1.61058773483942,NA,c(134.421997070312, -14.6968002319336),"nearing-glofas"
"3237",5709110,"AU",9473,0.0431943302987682,-0.163647186080888,-0.00840883791172642,-0.121137107175294,0.0511728638925434,0.22359293538998,-0.328671328671329,0.692307692307692,-0.251748251748252,0.254614408769793,0.254614408769793,0.413283568785594,0.326027505454863,0.326027505454863,0.498550771798153,0.287012987012987,0.506707946336429,0.607518796992481,0.425889328063241,0.27174757859798,0.203090316863745,0.370218986668739,0.0301203571149074,-0.0527725348758484,0.135363179990363,0.300269241337685,0.546069989726717,0.27972027972028,NA,NA,NA,0.406181197229962,0.29012942659283,0.335664335664336,0.6,0.427272727272727,0.212121212121212,0.2,-0.182371663104019,0.316110882713634,0.171096477707289,0,0.461538461538462,0,0,0.350263234169173,0.0272727272727273,0.245454545454545,0.155963302752294,0.410550458715596,-0.0454545454545455,0.227272727272727,1.89403330680494,NA,c(136.085006713867, -16.4519004821777),"nearing-glofas"
"3238",5709111,"AU",4558,-10.821179267137,-6.99711194933574,0.0191885587717642,-0.0729310610295761,-11.0524483812442,0.37176064889448,-0.207142857142857,0.0234243740300845,0.0392857142857143,0.318698190648705,0.318698190648705,-6.94318373900107,0.371144322398198,0.371144322398198,0.279871025180883,0.272173913043478,0.628205128205128,0.556776556776557,0.16034188034188,0.204990815492937,0.0675746418303947,0.200328990722172,-0.00537086155529575,0.409346056127442,0.245478332912647,0.520686628379182,0.1753816266581,0.428571428571428,NA,NA,NA,NA,0.316557341683168,0.328571428571429,0.339285714285714,0.289285714285714,0.496428571428571,0.496428571428571,0.0605615641240081,0.256284536215019,0.30785964799348,0,0.0464700811118101,0,0,-0.163831757686327,0.471428571428571,0.517857142857143,0.117756714930183,0.188807876262904,0.153571428571429,0.496428571428571,1.75757028724785,NA,c(135.756256103516, -16.7779998779297),"nearing-glofas"
"3239",5709112,"AU",14419.5,0.0729169386424334,-0.0754934482306808,0.0259461553292147,-0.0548427967070642,0.0482219577184607,NA,NA,NA,NA,0.403649135892712,0.403649135892712,0.314425562759398,0.424639682400808,0.424639682400809,0.169619621904574,0.50796111113803,0.559619774503423,0.723007810864929,0.348398230355614,0.127110390141999,0.0581843335157039,0.365319142736236,0.50517842708028,0.235198434967279,0.178955266774261,0.0749255812618659,0.255385538568807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62912617733694,NA,c(136.317001342773, -16.0818004608154),"nearing-glofas"
"3240",5710050,"AU",3476.3,-4.78179187316629,-9.28964688447544,-0.0274742235268317,-0.315672095561931,-4.62718921874278,0.068808856716859,0.314547839082148,0.0752143377267198,0.181160554525935,0.0637035859063674,0.0637035859063674,-9.21448232774527,0.184811182406027,0.184811182406027,0.0572007749581527,0.103054616780585,0.302994069730009,0.00813107587318609,0.263255011510861,0.0591004431649663,0.0734846051906815,0.0623437568729695,0.00228618771704343,-0.00980139107535105,0.164984307091268,0.263878590299177,0.288652402973806,0.105477394157241,-0.0395349822231323,-0.0364844434713474,-0.045269995076488,-0.0705407574908412,-0.0230668686021501,0.095599178263223,0.118428832773843,0.102184655525902,0.132477850934225,0.195039884929675,0.0471245452829397,0.0301234521720725,-0.113989662294377,0,0.0694843620971057,0,0,0.172438730639644,-0.143937708565072,-0.151501668520578,0.428039457756775,0.347672353330834,0.0749494387200829,-0.127474972191324,1.82007123905115,NA,c(133.433334350586, -24.353328704834),"nearing-glofas"
"3241",5803179,"AU",3323.1,-40.9626477493286,-2.54749199997805,0.0340092688649896,-0.0679984360797132,-42.4400107545791,-0.0256803391803339,-0.0565707407812671,-0.0865521391837181,0.183936973410658,-0.0641786598958999,-0.0641786598958999,-2.35847804981875,1.41575047638704,0.584249523612963,-8.61569502133131,-0.0681050656660413,-0.0198874296435272,-0.057085020242915,0.213562753036437,-0.0963562753036437,0.0823886639676113,-0.173279352226721,0.00607287449392713,-0.219433198380567,0.144331983805668,0.203036437246964,-0.259716599190283,0.141481562534194,0.140825035561878,0.149797570850202,0.138636612320823,0.0504431557063136,-0.153517890359996,0.123098807309334,0.139074296969034,0.153517890359996,0.213480687164898,0.171900645584856,-0.0575512047336216,-0.149939389740969,0.0796356746727733,-0.00213977796889932,0.125478822370581,-0.254664843062521,0.0923422203046491,-0.0358530849434174,-0.124630703578072,-0.238428712112923,-0.0687786435639719,-0.0887771530114332,0.217515057210985,-0.262720210088631,0.667123757674126,NA,c(147.20329284668, -41.5983009338379),"nearing-glofas"
"3242",5803182,"AU",2341.8,-13.579741160908,-0.662347071985075,0.00830509410885338,-0.146783629930042,-13.7018413367834,-0.128873319634454,-0.253309990152095,0.0125834336360652,0.317649633439107,-0.0388583479183897,-0.0388583479183897,0.205844314015,2.02639557048699,-0.0263955704869936,-10.9990907597729,-0.210694183864916,-0.231894934333959,0.195951417004049,0.25080971659919,-0.147570850202429,-0.0554655870445344,0.0813765182186235,0.280971659919028,-0.135627530364372,-0.154251012145749,-0.00222672064777328,-0.08582995951417,0.239960608381661,-0.164022321917059,-0.165773060509903,-0.154174417332312,-0.063792537476748,-0.0475982054929423,0.1896268738374,0.173870226501805,0.211511106247948,0.260750629171682,0.288981288981289,0.0843591397380519,0.00197588433505321,-0.160672212673433,-0.0904625414653232,0.349956241132982,-0.271503612919211,-0.0367876503565164,0.0951859358456952,-0.125287230550388,-0.226830068935332,-0.155389364228398,-0.126631901938965,-0.102446232299196,-0.201444359339096,0.681834726798742,NA,c(147.563293457031, -41.8166999816895),"nearing-glofas"
"3243",5803185,"AU",580.9,-4.48749897391024,-2.07852402936716,0.116943501963062,0.180630101796993,-5.21421051326742,-0.31277608913541,-0.283516483516484,0.0948186002594888,0.41978021978022,-0.0496175273321486,-0.0496175273321486,0.53173160328088,3.85593031328537,-1.85593031328537,-2.48522427947194,0.139285714285714,-0.0964285714285714,0.549571852244291,-0.467857142857143,-0.207142857142857,0.0142857142857143,-0.132142857142857,0.364285714285714,-0.153571428571429,-0.317857142857143,-0.453571428571428,-0.032967032967033,0.147252747252747,-0.103203137423067,-0.103203137423067,-0.103203137423067,0.235898139077541,0.0241758241758242,-0.213186813186813,-0.195604395604396,-0.217582417582418,0.52967032967033,0.551648351648352,0.0884964415466629,0.159691629955947,-0.309231684997058,-0.12987012987013,0.350221113891058,-0.323076923076923,-0.0417582417582418,0.0704847524812193,-0.0153846153846154,0.00659340659340659,-0.303085474822595,-0.204535573915781,0.0572057551884725,0.0637362637362637,0.795510738800346,NA,c(146.660003662109, -41.5200004577637),"nearing-glofas"
"3244",5803700,"AU",833.1,-23.8987775949897,-2.71359421742698,0.0155304803540787,-0.0231094923375335,-24.2915677917026,-0.216335599406683,-0.152941176470588,-0.0647058823529412,0.232352941176471,-0.0728603011662901,-0.0728603011662901,0.942632745885402,4.55478013160361,-2.55478013160361,-16.3727706681851,-0.39938080495356,-0.407636738906089,0.213622291021672,-0.0931372549019608,0.0392156862745098,0.41421568627451,0.0612745098039216,0.181372549019608,0.017156862745098,0.426470588235294,-0.502450980392157,0.151960784313726,-0.0617647058823529,-0.176470588235294,-0.202941176470588,-0.205882352941176,-0.0558823529411765,0.108823529411765,-0.185294117647059,-0.241176470588235,0.0176470588235294,-0.0676470588235294,-0.252941176470588,0.0428682751367272,-0.500368053049471,-0.0556414884074657,0.147542222712664,-0.0706921944035346,-0.270588235294118,-0.279823269513991,-0.207658546266665,-0.191176470588235,-0.355882352941176,0.161314458728098,0.107727073017232,0.0838852324229996,-0.326470588235294,0.413943760951939,NA,c(145.95100402832, -43.1405982971191),"nearing-glofas"
"3245",5803800,"AU",777.3,-0.584182214155978,-5.81872050870442,0.0333820054990321,0.0355038591393523,-0.638891706101372,-0.0132158910902286,0.221978021978022,-0.226373626373626,0.441758241758242,-0.0403598318141967,-0.0403598318141967,3.72641505025362e-05,7.66428355662379,-5.66428355662379,-14.0588736990447,-0.264285714285714,-0.414285714285714,0.471428571428571,-0.310714285714286,-0.075,0.107142857142857,0.25,-0.257142857142857,-0.332142857142857,0.0392857142857143,-0.321428571428571,-0.157142857142857,-0.446153846153846,0.162681287999577,0.230003227108734,0.189906294565408,0.277227890528751,0.0725274725274725,0.0461538461538462,-0.586813186813187,-0.476923076923077,0.0285714285714286,-0.292307692307692,-0.0505494505494506,0.0176017708272223,0,0,0,-0.194325082689389,-0.0215916758543765,0,-0.0021978021978022,0.00659340659340659,-0.0877377943745932,-0.286168466396339,-0.0593406593406593,0.0197802197802198,0.51989382712447,NA,c(145.767639160156, -42.2412490844727),"nearing-glofas"
"3246",5863110,"NZ",1589.6,-0.532120573812427,-0.600652795933497,0.0270612685187601,-0.0913951096391683,-0.574734897725643,-0.016659750070831,-0.246325272641062,-0.391891891891892,0.00734945471787577,0.0611201315913262,0.0611201315913262,0.0430924453787912,1.87459813499429,0.12540186500571,-21.9425155429839,0.323693379790941,0.156271777003484,0.176547842401501,0.0668989547038328,0.111943319838057,0.356968641114983,0.0731707317073171,-0.130487804878049,0.094425087108014,0.173519163763066,0.0416376306620209,0.268466898954704,0.207207207207207,0.193123889916748,0.190848743480322,0.185395922238027,0.236130867709815,0.279990516832622,0.118065433854908,0.126600284495021,0.150545282124229,0.175675675675676,0.102892366050261,0.0261488293493718,-0.162556319658525,-0.0872027739283239,0.0467033612792967,0.229117642138876,0.111002031231812,0.05888790440739,0.189348663380547,0.285443338074917,0.357278330962542,0.181459877555247,0.103329350631755,0.0230062262756378,0.338311996206733,0.356069597466977,NA,c(176.9951171875, -38.0051422119141),"nearing-glofas"
"3247",5863120,"NZ",1223.4,-8.4316019261915,-6.17312424102276,0.113221152275332,0.105946829321501,-9.63579938830462,-0.28569735149016,0.0471787577050735,-0.0884305357989568,0.0825035561877667,0.0783066366637763,0.0783066366637763,0.0986152488682639,8.05632328139503,-6.05632328139503,-30.6674225052599,0.224216027874564,0.28968105065666,0.30187617260788,0.302090592334495,0.259233449477352,0.167770034843206,0.1953095684803,-0.115384615384615,-0.0562717770034843,-0.0913696060037523,-0.00749128919860627,0.0132404181184669,0.043859649122807,0.277145566619251,0.282835467045993,0.272403982930299,0.252726410621147,0.270527670527671,0.100758653390232,0.114035087719298,0.116405879563774,0.077524893314367,-0.0102960102960103,0.0128605045888414,-0.100776572588004,-0.00598027370983609,-0.0166397259570633,0.140958724940723,-0.055882236931515,-0.0220211325358642,0.0713070523457909,-0.272166903745851,-0.146277856804173,0.195246965770103,0.160314627615304,-0.0653230586840545,-0.173541963015647,0.126780557800161,NA,c(176.699493408203, -38.4600982666016),"nearing-glofas"
"3248",5863150,"NZ",1416.1,-0.525710386937706,-0.311165647557005,0.0385449390162853,-0.058828688686378,-0.586876442645871,0.177774383000177,-0.104048892284186,0.0609625668449198,-0.19022154316272,0.11354881722107,0.11354881722107,0.0343903950296122,1.03094748248803,0.969052517511968,-16.2442788708616,0.255052264808362,-0.0411149825783972,0.197735191637631,0.265290806754221,-0.0478424015009381,0.213967611336032,0.167073170731707,-0.13780487804878,0.378542510121457,0.0611632270168855,0.09198606271777,-0.104529616724739,-0.124828113063407,0.154163483575248,0.128495034377387,0.108326967150497,0.0852272727272727,0.00935828877005348,-0.102215431627196,-0.153857906799083,-0.256226126814362,-0.198529411764706,-0.00100267379679144,0.101590427687437,-0.103854240683644,0,-0.036067512415037,0,-0.246363797796409,-0.29733784828891,0,-0.00718105423987777,-0.0508785332314744,-0.0076696625932315,-0.0108317253927816,0.0859631698085349,-0.0744079449961803,0.386226244407288,NA,c(177.632278442383, -37.863697052002),"nearing-glofas"
"3249",5863200,"NZ",930.2,-6.56578554803892,-1.40004943643169,0.0626723148181909,0.00123002204175415,-7.07165484136043,-0.392453910800612,0.109970674486804,-0.0535190615835777,-0.310117302052786,0.155466237736736,0.155466237736736,0.775573114495362,3.23531487597972,-1.23531487597972,-1.17742343687522,0.00400696864111498,0.171106941838649,0.367247386759582,0.132509027245869,-0.183114446529081,-0.189895470383275,0.206794425087108,-0.0674089068825911,-0.0210526315789474,-0.0377110694183865,-0.119597330123646,-0.166041275797373,0.153958944281525,0.350105399692392,0.378299120234604,0.409457478005865,0.386363636363636,0.333064516129032,0.0124633431085044,-0.030791788856305,-0.0172287390029325,0.120967741935484,-0.0262096774193548,-0.177700360384241,0.249885425160748,-0.0523483684412934,-0.0676870416036805,-0.0293362689324731,0.0599500773095581,0.10851554991959,0.0950110067339341,-0.0608504398826979,-0.094208211143695,-0.127952735134334,-0.0103178332859043,-0.154692082111437,-0.0898093841642229,0.0720675502347158,NA,c(176.766906738281, -37.9404983520508),"nearing-glofas"
"3250",5865121,"NZ",2871.6,-0.345827174285434,0.0585191982939528,0.157715564117077,0.183174251872518,-0.597829803034023,0.136199372236599,0.397964766385819,0.394900973848342,0.0598533756428493,0.292415787134043,0.292415787134043,0.379873196951253,0.966037817731117,0.966037817731117,-1.07406726814383,0.142160278745645,-0.0242160278745645,0.0699812382739212,0.337456445993031,-0.174564459930314,0.0242160278745645,0.381613508442777,0.361324041811847,0.216724738675958,0.334494773519164,0.122996515679443,-0.135647279549719,0.155268628952839,0.211292263923843,0.219827114563957,0.217419848998796,0.322026479921217,0.21289710763395,-0.0561330561330561,-0.0893970893970894,0.0090819564503775,0.117846591530802,0.317211948790896,0.182321053990683,-0.168855330404813,-0.223426447089029,-0.195513071572461,0.128833004402853,0.427313016998956,0.305404965514483,0.0342517775846195,-0.0281212386475544,-0.122004595688806,0.414701467897649,0.419993508462971,0.178714090554833,-0.160739687055477,0.424081977076588,NA,c(175.807495117188, -39.8107986450195),"nearing-glofas"
"3251",5865300,"NZ",11539.7,-4.57318298416688,-0.668862976791796,0.275955731469569,0.355325383014403,-6.69729590633814,0.514539040735653,0.611538461538462,0.623846153846154,0.294615384615385,0.650365074363633,0.650365074363633,0.0690054552458347,2.34018961782265,-0.340189617822646,-14.8472533815624,0.674229691876751,0.585994397759104,0.584110007639419,0.627541827541828,0.485994397759104,0.463063063063063,0.503732303732304,0.788101604278075,0.567226890756303,0.610364145658263,0.443239113827349,0.570053475935829,0.716923076923077,0.302307692307692,0.296923076923077,0.370769230769231,0.46,0.471428571428571,0.696153846153846,0.716153846153846,0.727692307692308,0.707826086956522,0.572727272727273,0.613173661668578,0.437581557198782,0,-0.17654696590095,0,0.189778728844026,0.389765970868467,0,0.6,0.630769230769231,-0.422196352347691,-0.396061595506766,-0.340515582916506,0.544615384615385,0.240194771860826,NA,c(175.145599365234, -37.6526985168457),"nearing-glofas"
"3252",5865301,"NZ",3636.2,-4.96105888450207,-0.640256360389905,0.0708083345328954,0.0270932889441424,-5.41531678128586,0.381923976492857,0.254765395894428,-0.0447214076246334,0.51466275659824,0.319694306564987,0.319694306564987,0.0895077663506065,2.18263645459777,-0.182636454597769,-9.98321693231168,0.45997425997426,0.432212885154062,0.347747747747748,0.467181467181467,0.468211068211068,0.220592020592021,0.445658263305322,0.538996138996139,0.637254901960784,0.390990990990991,0.119433719433719,0.32046332046332,0.773093841642229,-0.32258064516129,-0.0802785923753666,-0.0124633431085044,0.212096774193548,0.344758064516129,0.565615835777126,0.534824046920821,0.652492668621701,0.612903225806452,0.341532258064516,0.153782669147273,0.513204078221628,0,-0.0799392603802292,0,0.193936330271171,0.0684601339578852,0,-0.0274926686217009,-0.148460410557185,-0.337281427452579,-0.357116509479471,-0.138942352338656,-0.122434017595308,0.141507878025251,NA,c(176.082000732422, -38.6650009155273),"nearing-glofas"
"3253",5865500,"NZ",1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17074786905922,NA,c(175.237701416016, -38.8638000488281),"nearing-glofas"
