"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"17","camels_01350000",6.1563209582666,-7.24035089303834,18.5169246563355,5,1155.67492260062,75.0835913312693,96.5810113519092,75.0835913312693,112.722394220846,107.389060887513,617.836945304436,537.837977296182,1155.67492260062,26.3126419165332,"D","f","b","Dfb"
"18","camels_01365000",6.57138364453188,-6.61257861995097,18.7125785275825,5,1309.59119496855,87.622641509434,108.069182389937,87.622641509434,129.194968553459,122.471698113208,693.264150943396,616.327044025158,1309.59119496855,27.1427672890638,"D","f","b","Dfb"
"19","camels_01413500",6.06229166790259,-7.39897059482687,18.3692646755892,5,1147.875,71.2044117647059,96.525,71.2044117647059,114.880882352941,105.745588235294,624.532352941176,523.342647058823,1147.875,26.1245833358052,"D","f","b","Dfb"
"20","camels_01423000",6.37839711074226,-7.1403237690901,18.8331861587199,5,1065.25018395879,61.6754966887417,90.2545989698308,61.6754966887417,106.695364238411,93.5562913907285,593.709345106697,471.540838852097,1065.25018395879,26.7567942214845,"D","f","b","Dfb"
"21","camels_01435000",5.72670717926316,-7.49097223248747,17.8177083134651,5,1340.51388888889,90.4965277777778,108.725694444444,90.4965277777778,130.576388888889,127.354166666667,705.409722222221,635.104166666667,1340.51388888889,25.4534143585263,"D","f","b","Dfb"
"22","camels_01439500",8.17454861704286,-4.89020833770434,20.2585416436195,5,1144.41666666667,75.53125,94.875,75.53125,113.447916666667,97.0729166666667,625.127083333334,519.289583333333,1144.41666666667,30.3490972340857,"D","f","b","Dfb"
"23","camels_01440000",8.83671680259002,-4.3586466106257,21.1060150619736,6,1168.0977443609,75.1992481203008,100.68045112782,75.1992481203008,113.236842105263,99.6766917293233,639.894736842106,528.203007518797,1168.0977443609,31.67343360518,"D","f","b","Dfb"
"24","camels_01440400",7.97227273253781,-4.9952727170424,20.0210909132524,5,1160.97818181818,76.5345454545455,96.3672727272727,76.5345454545455,115.629090909091,101.389090909091,632.68,528.298181818182,1160.97818181818,29.9445454650756,"D","f","b","Dfb"
"25","camels_01451800",9.96558296515624,-3.14977577983531,22.3219730736429,6,1157.36322869955,69.9865470852018,94.5739910313901,69.9865470852018,118.313901345291,101.004484304933,636.331838565023,521.031390134529,1157.36322869955,33.9311659303125,"D","f","a","Dfa"
"26","camels_01485500",13.3537968611694,1.94852069778555,24.5550297280035,7,1116.28402366864,78.6153846153846,83.7514792899408,78.6153846153846,114.082840236686,109.076923076923,579.87573964497,536.408284023669,1116.28402366864,40.7075937223387,"C","f","a","Cfa"
"27","camels_01487000",13.0333634258464,1.04043322263642,24.666065305579,7,1140.02888086643,77.9025270758123,88.8592057761733,77.9025270758123,110.007220216606,108.891696750903,600.379061371841,539.649819494585,1140.02888086643,40.0667268516928,"C","f","a","Cfa"
"28","camels_01491000",12.8145403066814,0.655402308222891,24.5577013695377,7,1128.36781609195,74.6620689655172,88.3977011494253,74.6620689655172,107.772413793103,105.590804597701,604.006896551723,524.36091954023,1128.36781609195,39.6290806133628,"C","f","a","Cfa"
"29","camels_01510000",6.67888430350104,-6.90347106870541,19.4185124200238,5,1074.67438016529,65.2677685950413,88,65.2677685950413,108.938842975207,93.0066115702479,587.752066115703,486.922314049587,1074.67438016529,27.3577686070021,"D","f","b","Dfb"
"30","camels_01518862",6.89768392317248,-6.45885559518591,19.1068119755883,5,947.705722070845,54.0326975476839,71.3324250681199,54.0326975476839,116.640326975477,79.7874659400545,549.517711171662,398.188010899183,947.705722070845,27.795367846345,"D","f","b","Dfb"
"31","camels_01532000",7.71428980278623,-5.39862543774634,19.96701027738,5,945.227949599083,56.7411225658648,78.0721649484536,56.7411225658648,107.005727376861,82.3447880870561,535.97021764032,409.257731958763,945.227949599083,29.4285796055725,"D","f","b","Dfb"
"32","camels_01539000",8.32672783248126,-4.88697247548934,20.560091746619,5,1047.51559633028,63.4275229357798,87.9192660550459,63.4275229357798,115.363302752294,90.1807339449541,598.050458715597,449.465137614679,1047.51559633028,30.6534556649625,"D","f","b","Dfb"
"33","camels_01543000",7.62482495927896,-5.49616438373583,19.7049315099847,5,1075.27671232877,64.8803652968036,83.6648401826484,64.8803652968036,124.002739726027,91.8511415525114,611.438356164384,463.838356164384,1075.27671232877,29.2496499185579,"D","f","b","Dfb"
"34","camels_01543500",7.84362463623163,-5.21502703159779,19.8636036950189,5,1081.08108108108,66,84.6846846846847,66,122.135135135135,91.5675675675676,612.459459459459,468.621621621622,1081.08108108108,29.6872492724633,"D","f","b","Dfb"
"35","camels_01544500",7.34425893084292,-5.83128296260465,19.4145869907051,5,1013.20562390158,58.8066783831283,75.6326889279438,58.8066783831283,120.019332161687,87.2706502636204,577.379613356766,435.826010544816,1013.20562390158,28.6885178616858,"D","f","b","Dfb"
"36","camels_01545600",7.63092105287992,-5.54157895790903,19.677368364836,5,1016.73157894737,58.9631578947368,75.8631578947368,58.9631578947368,119.563157894737,87.5526315789474,577.978947368421,438.752631578947,1016.73157894737,29.2618421057598,"D","f","b","Dfb"
"37","camels_01547700",9.0171996107426,-3.93837209635003,21.106395322223,6,1028.74418604651,62.8604651162791,78.9883720930233,62.8604651162791,114.552325581395,87.8023255813954,576.802325581395,451.941860465116,1028.74418604651,32.0343992214852,"D","f","b","Dfb"
"38","camels_01548500",7.22281293185319,-6.00677553488284,19.3104898102429,5,952.428571428571,54.0408163265306,69.7244897959184,54.0408163265306,116.397959183673,80.0918367346939,549.04081632653,403.387755102041,952.428571428571,28.4456258637064,"D","f","b","Dfb"
"39","camels_01550000",7.59799623126687,-5.55968882373232,19.7743989035298,5,963.18387553041,56.8005657708628,74.8217821782178,56.8005657708628,112.434229137199,82.6704384724187,548.342291371994,414.841584158416,963.18387553041,29.1959924625337,"D","f","b","Dfb"
"40","camels_01552000",7.66850951686224,-5.44948573112488,19.8698285239083,5,1008.84285714286,61.4,83.8428571428571,61.4,112.771428571429,87.2285714285714,571.857142857143,436.985714285714,1008.84285714286,29.3370190337245,"D","f","b","Dfb"
"41","camels_01557500",8.78729050758414,-4.00446927880442,20.6284916520785,6,1027.06703910615,66.8826815642458,83.5307262569832,66.8826815642458,108.234636871508,87.6536312849162,569.558659217877,457.508379888268,1027.06703910615,31.5745810151683,"D","f","b","Dfb"
"42","camels_01568000",10.2480589367744,-2.53073170257778,22.2287804650097,6,1054.09268292683,69.8,84.4719512195122,69.8,106.9,89.2085365853658,576.513414634146,477.579268292683,1054.09268292683,34.4961178735489,"D","f","a","Dfa"
"43","camels_01580000",11.3578000235955,-1.38426666514079,23.3498667144775,7,1111.10133333333,71.6826666666667,93.44,71.6826666666667,111.770666666667,94.5013333333333,606.432,504.669333333333,1111.10133333333,36.715600047191,"D","f","a","Dfa"
